,name,url,rating,coordinates.latitude,coordinates.longitude,location.city
521,La Casa Païral,https://www.yelp.com/biz/la-casa-pa%C3%AFral-collioure?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,42.5261901,3.0823133,Collioure
522,Les Charmettes,https://www.yelp.com/biz/les-charmettes-argel%C3%A8s-sur-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,42.5561,3.04236,Argelès sur Mer
523,Casino d'Argelès Plage,https://www.yelp.com/biz/casino-d-argel%C3%A8s-plage-argel%C3%A8s-sur-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,42.555387,3.046608,Argelès-Sur-Mer
524,Grand Hôtel et Résidence Le Lido,https://www.yelp.com/biz/grand-h%C3%B4tel-et-r%C3%A9sidence-le-lido-argel%C3%A8s-sur-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,42.5609963,3.0455936,Argelès-Sur-Mer
525,Hôtel Les Mouettes,https://www.yelp.com/biz/h%C3%B4tel-les-mouettes-argel%C3%A8s-sur-mer-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,42.541894,3.031305,Argelès Sur Mer
526,Hôtel Méditerranée,https://www.yelp.com/biz/h%C3%B4tel-m%C3%A9diterran%C3%A9e-collioure-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,42.5269,3.08039,Collioure
527,Hostellerie des Templiers,https://www.yelp.com/biz/hostellerie-des-templiers-collioure-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,42.52613,3.08376,Collioure
528,Hôtel Triton,https://www.yelp.com/biz/h%C3%B4tel-triton-collioure-5?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.0,42.5237112,3.0872009,Collioure
529,Hôtel Casino Princes de Catalogne,https://www.yelp.com/biz/h%C3%B4tel-casino-princes-de-catalogne-collioure?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,42.526048,3.0825564,Collioure
530,Al Fanal,https://www.yelp.com/biz/al-fanal-banyuls-sur-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,42.480192,3.133523,Banyuls-Sur-Mer
531,Hotel la Fregate,https://www.yelp.com/biz/hotel-la-fregate-collioure?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.5,42.5264507,3.0836197,Collioure
532,L'Ermitage,https://www.yelp.com/biz/l-ermitage-collioure?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,42.5093,3.06802,Collioure
533,Hôtel Acajou,https://www.yelp.com/biz/h%C3%B4tel-acajou-argel%C3%A8s-sur-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,42.55059,3.01115,Argelès-sur-Mer
534,Les Elmes,https://www.yelp.com/biz/les-elmes-banyuls-sur-mer?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,42.48722,3.126898,Banyuls-sur-Mer
535,Hôtel de la Cité,https://www.yelp.com/biz/h%C3%B4tel-de-la-cit%C3%A9-carcassonne-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.20528,2.36317,Carcassonne
536,Hôtel du Château,https://www.yelp.com/biz/h%C3%B4tel-du-ch%C3%A2teau-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.207376,2.370396,Carcassonne
537,Hôtel les Chevaliers,https://www.yelp.com/biz/h%C3%B4tel-les-chevaliers-carcassonne-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.211628,2.357775,Carcassonne
538,Hôtel du Pont-Vieux,https://www.yelp.com/biz/h%C3%B4tel-du-pont-vieux-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.2088757,2.3614932,Carcassonne
539,Best Western Hôtel le Donjon,https://www.yelp.com/biz/best-western-h%C3%B4tel-le-donjon-carcassonne-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.20637,2.36355,Carcassonne
540,Hôtel Montmorency,https://www.yelp.com/biz/h%C3%B4tel-montmorency-carcassonne-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.212161,2.353663,Carcassonne
541,Les Trois Couronnes,https://www.yelp.com/biz/les-trois-couronnes-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.21051,2.35785,Carcassonne
542,Hotel mercure,https://www.yelp.com/biz/hotel-mercure-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.2068596,2.36971,Carcassonne
543,Hotel Mercure Carcassonne Porte de la Cite,https://www.yelp.com/biz/hotel-mercure-carcassonne-porte-de-la-cite-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.207268,2.369825,Carcassonne
544,Hotel ibis Carcassonne Centre,https://www.yelp.com/biz/hotel-ibis-carcassonne-centre-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.21172457,2.35739412,Carcassonne
545,Ibis Budget,https://www.yelp.com/biz/ibis-budget-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.2075195,2.3787,Carcassonne
546,Astoria,https://www.yelp.com/biz/astoria-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.5,43.21708,2.3543,Carcassonne
547,La Maison Vintage,https://www.yelp.com/biz/la-maison-vintage-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.21576,2.34607,Carcassonne
548,Hôtel Aragon,https://www.yelp.com/biz/h%C3%B4tel-aragon-carcassonne-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.2079764,2.3673838,Carcassonne
549,Château de Floure,https://www.yelp.com/biz/ch%C3%A2teau-de-floure-floure?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.224085,2.346921,Floure
550,Hôtel Montségur,https://www.yelp.com/biz/h%C3%B4tel-monts%C3%A9gur-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.2124096,2.3450364,Carcassonne
551,Hôtel de la Bastide,https://www.yelp.com/biz/h%C3%B4tel-de-la-bastide-carcassonne-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.2157043,2.3496984,Carcassonne
552,Grand Hôtel Terminus,https://www.yelp.com/biz/grand-h%C3%B4tel-terminus-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.2164501,2.3528659,Carcassonne
553,Etap Hôtel,https://www.yelp.com/biz/etap-h%C3%B4tel-carcassonne-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.20752,2.3787,Carcassonne
554,Appart'city,https://www.yelp.com/biz/appart-city-carcassonne?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.22833,2.35963,Carcassonne
555,Hôtel Eychenne,https://www.yelp.com/biz/h%C3%B4tel-eychenne-foix-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,42.96452,1.60613,Foix
556,Auberge de la Barguillere,https://www.yelp.com/biz/auberge-de-la-barguillere-foix?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,42.960997,1.558698,Foix
557,Le Châlet,https://www.yelp.com/biz/le-ch%C3%A2let-ax-les-thermes-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,42.7185731,1.8393671,Ax les Thermes
558,Hôtel Lons,https://www.yelp.com/biz/h%C3%B4tel-lons-foix?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,42.964127,1.605232,Foix
559,El Castell de Ciutat,https://www.yelp.com/biz/el-castell-de-ciutat-la-seu-d-urgell?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,42.3585182274948,1.44647530813465,La Seu d'Urgell
560,Hôtel Restaurant Le Vieux Carré,https://www.yelp.com/biz/h%C3%B4tel-restaurant-le-vieux-carr%C3%A9-tarascon-sur-ari%C3%A8ge-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,42.84561,1.60366,Tarascon sur Ariège
561,Hôtel Castet,https://www.yelp.com/biz/h%C3%B4tel-castet-martres-tolosane?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.19769,1.01476,Martres Tolosane
562,Campanile Hôtel et Restaurant,https://www.yelp.com/biz/campanile-h%C3%B4tel-et-restaurant-foix-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.5,42.9917,1.61488,Foix
563,Cal Pintor,https://www.yelp.com/biz/cal-pintor-arcavell?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,42.4305340880893,1.48319461010651,Arcavell
564,Château des Ducs de Joyeuse,https://www.yelp.com/biz/ch%C3%A2teau-des-ducs-de-joyeuse-couiza?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,42.945409,2.253704,Couiza
565,Hôtel l'Etoile,https://www.yelp.com/biz/h%C3%B4tel-l-etoile-carcassonne-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.20837,2.31298,Carcassonne
566,Parador La Seu d'Urgell,https://www.yelp.com/biz/parador-la-seu-d-urgell-seo-de-urgel?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,42.35858,1.46194,Seo de Urgel
567,Hôtel du canal,https://www.yelp.com/biz/h%C3%B4tel-du-canal-castelnaudary?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.312994,1.948179,Castelnaudary
568,Hôtel Restaurant Bayle,https://www.yelp.com/biz/h%C3%B4tel-restaurant-bayle-belcaire-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,42.816852,1.9579345,Belcaire
569,Campanile,https://www.yelp.com/biz/campanile-foix?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,1.0,42.96494726,1.60424389,Foix
570,Château de Beauregard,https://www.yelp.com/biz/ch%C3%A2teau-de-beauregard-st-girons?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,42.9739529,1.1523737,St Girons
571,L'Hostellerie La Rotonde,https://www.yelp.com/biz/l-hostellerie-la-rotonde-saint-girons?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,42.9721258,1.1560654,Saint-Girons
572,Auberge du Poids Public,https://www.yelp.com/biz/auberge-du-poids-public-saint-f%C3%A9lix-lauragais-4?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.44969,1.885116,Saint-Félix-Lauragais
573,Hôtel du Lac,https://www.yelp.com/biz/h%C3%B4tel-du-lac-boussens-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.0,43.17847,0.974715,Boussens
574,Hostellerie de l'Evêché,https://www.yelp.com/biz/hostellerie-de-l-ev%C3%AAch%C3%A9-alet-les-bains-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,42.99429,2.25727,Alet les Bains
575,Hôtel de Brienne,https://www.yelp.com/biz/h%C3%B4tel-de-brienne-toulouse-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.60789,1.43159,Toulouse
576,Hôtel des Jardins,https://www.yelp.com/biz/h%C3%B4tel-des-jardins-toulouse?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.5935097,1.43488,Toulouse
577,Hôtel Le Père Léon,https://www.yelp.com/biz/h%C3%B4tel-le-p%C3%A8re-l%C3%A9on-toulouse-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.60039,1.44382,Toulouse
578,Le Clos des Potiers,https://www.yelp.com/biz/le-clos-des-potiers-toulouse?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.59761,1.45385,Toulouse
579,Apart'hôtel Toulouse St-Michel,https://www.yelp.com/biz/apart-h%C3%B4tel-toulouse-st-michel-toulouse-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.58754,1.44669,Toulouse
580,Citadines Wilson Toulouse,https://www.yelp.com/biz/citadines-wilson-toulouse-toulouse?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.606609,1.448144,Toulouse
581,Hôtel Gascogne,https://www.yelp.com/biz/h%C3%B4tel-gascogne-toulouse-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.59573,1.4322,Toulouse
582,Hotel Ibis Styles Toulouse Cite Espace,https://www.yelp.com/biz/hotel-ibis-styles-toulouse-cite-espace-toulouse?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.5778243528775,1.49648268200441,Toulouse
583,Néméa Appart'hotel,https://www.yelp.com/biz/n%C3%A9m%C3%A9a-appart-hotel-saint-jean-montclar?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.6492,1.50873,Saint-Jean Montclar
584,Hôtel ibis Toulouse Gare Matabiau,https://www.yelp.com/biz/h%C3%B4tel-ibis-toulouse-gare-matabiau-toulouse-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.6115,1.45226,Toulouse
585,Aparthotel Adadgio Acces Toulouse Saint - Cyprien,https://www.yelp.com/biz/aparthotel-adadgio-acces-toulouse-saint-cyprien-toulouse?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.596848,1.426513,Toulouse
586,Grand Hôtel de l'Opéra,https://www.yelp.com/biz/grand-h%C3%B4tel-de-l-op%C3%A9ra-toulouse-3?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.60431,1.44327,Toulouse
587,Novotel Toulouse Centre Compans Caffarelli,https://www.yelp.com/biz/novotel-toulouse-centre-compans-caffarelli-toulouse?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.611188,1.431436,Toulouse
588,Hôtel Garden,https://www.yelp.com/biz/h%C3%B4tel-garden-toulouse?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.596611,1.4195499,Toulouse
589,Hôtel ibis Toulouse Ponts Jumeaux,https://www.yelp.com/biz/h%C3%B4tel-ibis-toulouse-ponts-jumeaux-toulouse-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.5,43.610939,1.4202501,Toulouse
590,Crowne Plaza,https://www.yelp.com/biz/crowne-plaza-toulouse-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.603728,1.442771,Toulouse
591,Residhome Appart Hôtel Occitania,https://www.yelp.com/biz/residhome-appart-h%C3%B4tel-occitania-toulouse?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.5939407,1.41004,Toulouse
592,Hôtel Mercure Toulouse Centre Compans,https://www.yelp.com/biz/h%C3%B4tel-mercure-toulouse-centre-compans-toulouse?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,43.61061,1.43483,Toulouse
593,Novotel,https://www.yelp.com/biz/novotel-toulouse?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.5,43.6052010235709,1.44690204379878,Toulouse
594,Hôtel Grill Campanile,https://www.yelp.com/biz/h%C3%B4tel-grill-campanile-l-union?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.6447367303577,1.47250283255409,L'Union
595,Hôtel le Lion d'Or,https://www.yelp.com/biz/h%C3%B4tel-le-lion-d-or-montauban?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,44.014693,1.342107,Montauban
596,Abbaye des Capucins,https://www.yelp.com/biz/abbaye-des-capucins-montauban-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.0,44.02044,1.34975,Montauban
597,agence de voyage par internet,https://www.yelp.com/biz/agence-de-voyage-par-internet-montauban?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,44.0259399,1.35408,Montauban
598,Hôtel Kyriad,https://www.yelp.com/biz/h%C3%B4tel-kyriad-montauban?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,44.078923,1.4326,Montauban
599,Hôtel Campanile,https://www.yelp.com/biz/h%C3%B4tel-campanile-montauban?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,2.0,43.9825571,1.3335057,Montauban
600,Hôtel Restaurant Terrassier,https://www.yelp.com/biz/h%C3%B4tel-restaurant-terrassier-n%C3%A8grepelisse-2?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,44.100358,1.465016,Nègrepelisse
601,Brasserie Bourdelle,https://www.yelp.com/biz/brasserie-bourdelle-montauban?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,44.0157531,1.3549267,Montauban
602,Hôtel Première Classe,https://www.yelp.com/biz/h%C3%B4tel-premi%C3%A8re-classe-montauban?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,43.982604,1.333489,Montauban
603,B&B Hôtel,https://www.yelp.com/biz/b-et-b-h%C3%B4tel-montauban?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,3.0,44.0521775,1.3990936,Montauban
604,Hôtel du Palais,https://www.yelp.com/biz/h%C3%B4tel-du-palais-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.4867942652011,-1.5562375326225,Biarritz
605,Hotel De La Plage,https://www.yelp.com/biz/hotel-de-la-plage-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.48218467,-1.56780068,Biarritz
606,Le Windsor,https://www.yelp.com/biz/le-windsor-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,4.5,43.484,-1.55862,Biarritz
607,Hotel Saint Julien,https://www.yelp.com/biz/hotel-saint-julien-biarritz?adjust_creative=GXwWFx9ItkABO5LjjHHpQg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GXwWFx9ItkABO5LjjHHpQg,5.0,43.4790949,-1.5624757,Biarritz
